896.35	3375.69
897.98	3413.36
899.60	3399.75
901.22	3442.66
902.85	3435.33
904.47	3464.63
906.10	3463.58
907.72	3483.47
909.34	3500.21
910.97	3544.16
912.59	3571.36
914.21	3645.66
915.84	3688.56
917.46	3774.37
919.08	3815.18
920.71	3864.36
922.33	3887.38
923.95	3924.00
925.58	3934.46
927.20	3965.86
928.82	3973.18
930.44	4031.78
932.07	4001.43
933.69	4033.87
935.31	4034.92
936.93	4070.50
938.56	4056.89
940.18	4107.12
941.80	4076.78
943.42	4111.31
945.05	4088.29
946.67	4115.49
948.29	4105.03
949.91	4127.00
951.53	4105.03
953.16	4142.70
954.78	4109.21
956.40	4125.96
958.02	4108.17
959.64	4146.88
961.26	4116.54
962.88	4141.65
964.51	4111.31
966.13	4155.26
967.75	4129.10
969.37	4147.93
970.99	4125.96
972.61	4143.74
974.23	4117.58
975.85	4138.51
977.47	4123.86
979.09	4151.07
980.71	4125.96
982.33	4164.67
983.95	4147.93
985.57	4184.55
987.19	4151.07
988.81	4193.97
990.43	4162.58
992.05	4183.51
993.67	4180.37
995.29	4213.85
996.91	4188.74
998.53	4240.01
1000.15	4230.60
1001.77	4260.94
1003.39	4237.92
1005.01	4257.80
1006.63	4246.29
1008.25	4291.29
1009.86	4283.96
1011.48	4311.17
1013.10	4282.92
1014.72	4319.54
1016.34	4299.66
1017.96	4349.89
1019.58	4312.22
1021.19	4354.07
1022.81	4328.96
1024.43	4363.49
1026.05	4344.65
1027.66	4385.46
1029.28	4368.72
1030.90	4385.46
1032.52	4356.16
1034.13	4402.21
1035.75	4394.88
1037.37	4414.76
1038.98	4400.11
1040.60	4409.53
1042.22	4373.95
1043.83	4412.67
1045.45	4393.83
1047.07	4423.13
1048.68	4403.25
1050.30	4424.18
1051.92	4407.44
1053.53	4416.86
1055.15	4394.88
1056.76	4431.50
1058.38	4405.34
1059.99	4439.88
1061.61	4400.11
1063.22	4425.23
1064.84	4402.21
1066.46	4418.95
1068.07	4385.46
1069.68	4415.81
1071.30	4406.39
1072.91	4414.76
1074.53	4377.09
1076.14	4406.39
1077.76	4373.95
1079.37	4408.48
1080.98	4343.61
1082.60	4377.09
1084.21	4351.98
1085.83	4371.86
1087.44	4355.12
1089.05	4356.16
1090.67	4338.38
1092.28	4379.18
1093.89	4364.54
1095.50	4370.81
1097.12	4330.00
1098.73	4372.91
1100.34	4320.59
1101.95	4365.58
1103.57	4349.89
1105.18	4348.84
1106.79	4315.35
1108.40	4355.12
1110.01	4337.33
1111.63	4377.09
1113.24	4358.26
1114.85	4381.28
1116.46	4351.98
1118.07	4373.95
1119.68	4345.70
1121.29	4385.46
1122.90	4357.21
1124.51	4377.09
1126.12	4359.30
1127.73	4391.74
1129.34	4371.86
1130.95	4406.39
1132.56	4391.74
1134.17	4382.32
1135.78	4370.81
1137.39	4412.67
1139.00	4378.14
1140.61	4413.72
1142.22	4407.44
1143.83	4436.74
1145.44	4404.30
1147.05	4434.64
1148.65	4408.48
1150.26	4411.62
1151.87	4402.21
1153.48	4437.78
1155.09	4418.95
1156.69	4456.62
1158.30	4432.55
1159.91	4455.57
1161.52	4443.02
1163.12	4459.76
1164.73	4432.55
1166.34	4475.45
1167.94	4444.06
1169.55	4488.01
1171.16	4463.94
1172.76	4492.20
1174.37	4473.36
1175.97	4506.85
1177.58	4453.48
1179.19	4495.34
1180.79	4467.08
1182.40	4488.01
1184.00	4464.99
1185.61	4498.47
1187.21	4475.45
1188.82	4500.57
1190.42	4471.27
1192.02	4496.38
1193.63	4454.53
1195.23	4496.38
1196.84	4464.99
1198.44	4496.38
1200.04	4478.59
1201.65	4497.43
1203.25	4472.31
1204.85	4492.20
1206.46	4446.15
1208.06	4478.59
1209.66	4446.15
1211.26	4479.64
1212.87	4464.99
1214.47	4481.73
1216.07	4451.39
1217.67	4472.31
1219.27	4431.50
1220.87	4451.39
1222.48	4425.23
1224.08	4429.41
1225.68	4415.81
1227.28	4428.37
1228.88	4398.02
1230.48	4423.13
1232.08	4378.14
1233.68	4414.76
1235.28	4382.32
1236.88	4394.88
1238.48	4363.49
1240.08	4395.93
1241.68	4340.47
1243.28	4364.54
1244.87	4341.51
1246.47	4355.12
1248.07	4324.77
1249.67	4342.56
1251.27	4318.49
1252.87	4318.49
1254.46	4278.73
1256.06	4306.98
1257.66	4286.06
1259.26	4294.43
1260.85	4275.59
1262.45	4286.06
1264.05	4270.36
1265.64	4292.33
1267.24	4265.13
1268.83	4297.57
1270.43	4261.99
1272.03	4296.52
1273.62	4248.38
1275.22	4248.38
1276.81	4241.06
1278.41	4252.57
1280.00	4245.25
1281.60	4255.71
1283.19	4229.55
1284.79	4248.38
1286.38	4219.09
1287.97	4248.38
1289.57	4214.90
1291.16	4238.97
1292.75	4204.44
1294.35	4228.50
1295.94	4215.95
1297.53	4228.50
1299.12	4186.65
1300.72	4226.41
1302.31	4170.95
1303.90	4202.34
1305.49	4196.06
1307.08	4190.83
1308.68	4155.26
1310.27	4193.97
1311.86	4167.81
1313.45	4188.74
1315.04	4168.86
1316.63	4185.60
1318.22	4162.58
1319.81	4176.18
1321.40	4165.72
1322.99	4177.23
1324.58	4147.93
1326.17	4160.49
1327.75	4132.23
1329.34	4147.93
1330.93	4129.10
1332.52	4150.02
1334.11	4134.33
1335.70	4155.26
1337.28	4125.96
1338.87	4135.37
1340.46	4106.07
1342.05	4113.40
1343.63	4099.80
1345.22	4117.58
1346.81	4101.89
1348.39	4115.49
1349.98	4079.91
1351.56	4076.78
1353.15	4051.66
1354.73	4055.85
1356.32	4021.32
1357.90	4038.06
1359.49	4008.76
1361.07	3979.46
1362.66	3964.81
1364.24	3983.65
1365.82	3973.18
1367.41	3993.06
1368.99	3960.62
1370.57	3972.14
1372.16	3977.37
1373.74	3985.74
1375.32	3951.21
1376.91	3933.42
1378.49	3868.54
1380.07	3826.69
1381.65	3789.02
1383.23	3784.83
1384.81	3802.62
1386.39	3816.22
