896.35	2822.14
897.98	2817.61
899.60	2821.79
901.22	2829.82
902.85	2829.47
904.47	2830.16
906.10	2828.77
907.72	2834.70
909.34	2838.88
910.97	2847.26
912.59	2849.35
914.21	2853.53
915.84	2859.11
917.46	2872.02
919.08	2872.72
920.71	2881.09
922.33	2880.39
923.95	2897.48
925.58	2895.04
927.20	2899.92
928.82	2895.04
930.44	2900.27
932.07	2893.65
933.69	2894.34
935.31	2894.69
936.93	2903.41
938.56	2904.11
940.18	2906.55
941.80	2909.69
943.42	2920.85
945.05	2918.41
946.67	2925.04
948.29	2913.53
949.91	2925.04
951.53	2925.04
953.16	2936.90
954.78	2929.22
956.40	2928.53
958.02	2919.46
959.64	2925.39
961.26	2920.85
962.88	2923.29
964.51	2921.90
966.13	2929.22
967.75	2925.74
969.37	2927.83
970.99	2920.50
972.61	2932.01
974.23	2930.27
975.85	2939.34
977.47	2930.97
979.09	2930.62
980.71	2924.34
982.33	2934.80
983.95	2940.38
985.57	2946.66
987.19	2944.92
988.81	2944.22
990.43	2940.73
992.05	2946.31
993.67	2945.97
995.29	2945.62
996.91	2944.22
998.53	2951.20
1000.15	2955.38
1001.77	2953.99
1003.39	2948.41
1005.01	2953.64
1006.63	2952.94
1008.25	2960.96
1009.86	2956.08
1011.48	2958.87
1013.10	2954.69
1014.72	2962.01
1016.34	2968.64
1017.96	2971.43
1019.58	2965.85
1021.19	2960.27
1022.81	2960.96
1024.43	2965.85
1026.05	2967.59
1027.66	2971.43
1029.28	2969.68
1030.90	2968.64
1032.52	2963.06
1034.13	2972.47
1035.75	2972.82
1037.37	2986.43
1038.98	2979.10
1040.60	2981.54
1042.22	2969.68
1043.83	2977.71
1045.45	2977.01
1047.07	2985.03
1048.68	2974.22
1050.30	2979.80
1051.92	2972.82
1053.53	2982.59
1055.15	2974.92
1056.76	2982.94
1058.38	2978.75
1059.99	2985.38
1061.61	2977.71
1063.22	2983.29
1064.84	2979.80
1066.46	2980.50
1068.07	2972.47
1069.68	2977.71
1071.30	2979.10
1072.91	2982.24
1074.53	2978.75
1076.14	2980.50
1077.76	2980.15
1079.37	2974.57
1080.98	2968.99
1082.60	2971.08
1084.21	2971.08
1085.83	2977.71
1087.44	2971.08
1089.05	2975.61
1090.67	2970.03
1092.28	2980.50
1093.89	2981.54
1095.50	2985.73
1097.12	2981.19
1098.73	2978.06
1100.34	2976.66
1101.95	2978.40
1103.57	2974.92
1105.18	2974.57
1106.79	2969.34
1108.40	2977.36
1110.01	2977.01
1111.63	2981.54
1113.24	2979.10
1114.85	2982.24
1116.46	2982.94
1118.07	2983.64
1119.68	2983.64
1121.29	2981.89
1122.90	2979.80
1124.51	2981.89
1126.12	2983.29
1127.73	2990.26
1129.34	2989.57
1130.95	2994.80
1132.56	2985.73
1134.17	2984.33
1135.78	2978.06
1137.39	2983.29
1139.00	2980.15
1140.61	2984.33
1142.22	2982.24
1143.83	2987.12
