896.35	2656.81
897.98	2653.67
899.60	2667.27
901.22	2663.09
902.85	2663.09
904.47	2663.09
906.10	2672.51
907.72	2659.95
909.34	2678.78
910.97	2675.65
912.59	2682.97
914.21	2664.13
915.84	2665.18
917.46	2674.60
919.08	2680.88
920.71	2669.37
922.33	2689.25
923.95	2677.74
925.58	2703.90
927.20	2675.65
928.82	2696.57
930.44	2692.39
932.07	2687.16
933.69	2657.86
935.31	2692.39
936.93	2679.83
938.56	2693.43
940.18	2670.41
941.80	2689.25
943.42	2689.25
945.05	2717.50
946.67	2685.06
948.29	2699.71
949.91	2680.88
951.53	2712.27
953.16	2708.08
954.78	2712.27
956.40	2686.11
958.02	2708.08
959.64	2695.53
961.26	2703.90
962.88	2690.29
964.51	2701.81
966.13	2704.94
967.75	2723.78
969.37	2694.48
970.99	2705.99
972.61	2684.02
974.23	2699.71
975.85	2694.48
977.47	2709.13
979.09	2696.57
980.71	2708.08
982.33	2701.81
983.95	2713.32
985.57	2711.22
987.19	2709.13
988.81	2707.04
990.43	2707.04
992.05	2694.48
993.67	2725.87
995.29	2707.04
996.91	2709.13
998.53	2712.27
1000.15	2718.55
1001.77	2698.67
1003.39	2711.22
1005.01	2702.85
1006.63	2715.41
1008.25	2701.81
1009.86	2729.01
1011.48	2707.04
1013.10	2712.27
1014.72	2713.32
1016.34	2719.59
1017.96	2717.50
1019.58	2715.41
1021.19	2695.53
1022.81	2715.41
1024.43	2711.22
1026.05	2715.41
1027.66	2718.55
1029.28	2725.87
1030.90	2702.85
1032.52	2710.18
1034.13	2710.18
1035.75	2726.92
1037.37	2703.90
1038.98	2731.10
1040.60	2702.85
1042.22	2719.59
1043.83	2705.99
1045.45	2724.83
1047.07	2699.71
1048.68	2731.10
1050.30	2701.81
1051.92	2730.06
1053.53	2715.41
1055.15	2730.06
1056.76	2715.41
1058.38	2732.15
1059.99	2722.73
1061.61	2729.01
1063.22	2700.76
1064.84	2718.55
1066.46	2703.90
